Serie;Codigo_municipio;Nombre;2023
Municipios;0590;Fuente el Saz de Jarama;Fuente el Saz de Jarama;555;599;606;
Municipios;0604;Fuentidueña de Tajo;Fuentidueña de Tajo;182;194;202;
Municipios;0611;Galapagar;Galapagar;2756;2659;2549;
Municipios;0626;Garganta de los Montes;Garganta de los Montes;32;29;28;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Gargantilla del Lozoya y Pinilla de Buitrago;20;21;25;
Municipios;0647;Gascones;Gascones;12;12;11;
Municipios;0650;Getafe;Getafe;16780;16429;16097;
Municipios;0663;Griñón;Griñón;959;919;914;
Municipios;0679;Guadalix de la Sierra;Guadalix de la Sierra;568;545;557;
Municipios;0685;Guadarrama;Guadarrama;1374;1354;1307;
Municipios;0698;Hiruela (La);Hiruela (La);5;4;4;
Municipios;0702;Horcajo de la Sierra-Aoslos;Horcajo de la Sierra-Aoslos;21;27;24;
Municipios;0719;Horcajuelo de la Sierra;Horcajuelo de la Sierra;4;4;4;
Municipios;0724;Hoyo de Manzanares;Hoyo de Manzanares;640;647;620;
Municipios;0730;Humanes de Madrid;Humanes de Madrid;2489;2410;2208;
Municipios;0745;Leganés;Leganés;17002;15883;14963;
Municipios;0758;Loeches;Loeches;969;880;851;
Municipios;0761;Lozoya;Lozoya;39;36;42;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Lozoyuela-Navas-Sieteiglesias;140;133;120;
Municipios;0783;Madarcos;Madarcos;3;1;4;
Municipios;0796;Madrid;Madrid;260199;251418;248990;
Municipios;0800;Majadahonda;Majadahonda;5545;5287;5024;
Municipios;0822;Manzanares el Real;Manzanares el Real;969;943;883;
Municipios;0838;Meco;Meco;1473;1429;1396;
Municipios;0843;Mejorada del Campo;Mejorada del Campo;2401;2337;2340;
Municipios;0856;Miraflores de la Sierra;Miraflores de la Sierra;580;566;603;
Municipios;0869;Molar (El);Molar (El);1018;997;956;
Municipios;0875;Molinos (Los);Molinos (Los);324;337;315;
Municipios;0881;Montejo de la Sierra;Montejo de la Sierra;19;22;22;
Municipios;0894;Moraleja de Enmedio;Moraleja de Enmedio;500;494;523;
Municipios;0908;Moralzarzal;Moralzarzal;1126;1071;1061;
Municipios;0915;Morata de Tajuña;Morata de Tajuña;680;667;661;
Municipios;0920;Móstoles;Móstoles;19352;19030;18563;
Municipios;0936;Navacerrada;Navacerrada;245;249;233;
Municipios;0941;Navalafuente;Navalafuente;151;149;145;
Municipios;0954;Navalagamella;Navalagamella;260;246;259;
Municipios;0967;Navalcarnero;Navalcarnero;3375;3385;3351;
Municipios;0973;Navarredonda y San Mamés;Navarredonda y San Mamés;7;4;7;
Municipios;0992;Navas del Rey;Navas del Rey;257;266;275;
Municipios;1006;Nuevo Baztán;Nuevo Baztán;526;533;571;
Municipios;1013;Olmeda de las Fuentes;Olmeda de las Fuentes;42;43;30;
Municipios;1028;Orusco de Tajuña;Orusco de Tajuña;104;119;122;
Municipios;1049;Paracuellos de Jarama;Paracuellos de Jarama;3312;3105;2993;
Municipios;1065;Parla;Parla;15042;14338;13824;
Municipios;1071;Patones;Patones;42;41;40;
Municipios;1087;Pedrezuela;Pedrezuela;733;733;704;
Municipios;1090;Pelayos de la Presa;Pelayos de la Presa;235;232;226;
Municipios;1104;Perales de Tajuña;Perales de Tajuña;289;276;278;
Municipios;1111;Pezuela de las Torres;Pezuela de las Torres;86;93;94;
Municipios;1126;Pinilla del Valle;Pinilla del Valle;11;12;14;
Municipios;1132;Pinto;Pinto;5582;5426;5178;
Municipios;1147;Piñuécar-Gandullas;Piñuécar-Gandullas;15;14;16;
Municipios;1150;Pozuelo de Alarcón;Pozuelo de Alarcón;5710;5543;5437;
Municipios;1163;Pozuelo del Rey;Pozuelo del Rey;174;166;155;
Municipios;1179;Prádena del Rincón;Prádena del Rincón;18;11;10;
Municipios;1185;Puebla de la Sierra;Puebla de la Sierra;5;4;4;
Municipios;9020;Puentes Viejas;Puentes Viejas;81;68;74;
Municipios;1198;Quijorna;Quijorna;321;314;275;
Municipios;1202;Rascafría;Rascafría;119;113;101;
Municipios;1219;Redueña;Redueña;24;19;23;
Municipios;1224;Ribatejada;Ribatejada;77;70;75;
Municipios;1230;Rivas-Vaciamadrid;Rivas-Vaciamadrid;8895;9041;9197;
Municipios;1245;Robledillo de la Jara;Robledillo de la Jara;9;6;8;
Municipios;1258;Robledo de Chavela;Robledo de Chavela;340;346;339;
Municipios;1261;Robregordo;Robregordo;7;8;11;
Municipios;1277;Rozas de Madrid (Las);Rozas de Madrid (Las);7745;7315;7175;
Municipios;1283;Rozas de Puerto Real;Rozas de Puerto Real;46;41;38;
Municipios;1296;San Agustín del Guadalix;San Agustín del Guadalix;1247;1175;1096;
Municipios;1300;San Fernando de Henares;San Fernando de Henares;3125;3023;3030;
Municipios;1317;San Lorenzo de El Escorial;San Lorenzo de El Escorial;1433;1325;1213;
Municipios;1338;San Martín de Valdeiglesias;San Martín de Valdeiglesias;660;690;659;
Municipios;1322;San Martín de la Vega;San Martín de la Vega;2007;1916;1865;
Municipios;1343;San Sebastián de los Reyes;San Sebastián de los Reyes;8851;8557;8285;
Municipios;1356;Santa María de la Alameda;Santa María de la Alameda;115;102;102;
Municipios;1369;Santorcaz;Santorcaz;91;84;81;
Municipios;1375;Santos de la Humosa (Los);Santos de la Humosa (Los);352;309;297;
Municipios;1381;Serna del Monte (La);Serna del Monte (La);9;9;7;
Municipios;1408;Serranillos del Valle;Serranillos del Valle;399;398;410;
Municipios;1415;Sevilla la Nueva;Sevilla la Nueva;1021;944;854;
Municipios;1436;Somosierra;Somosierra;4;3;5;
Municipios;1441;Soto del Real;Soto del Real;622;630;642;
Municipios;1454;Talamanca de Jarama;Talamanca de Jarama;457;469;475;
Municipios;1467;Tielmes;Tielmes;266;244;235;
Municipios;1473;Titulcia;Titulcia;92;96;96;
Municipios;1489;Torrejón de Ardoz;Torrejón de Ardoz;13960;13809;13535;
Municipios;1505;Torrejón de Velasco;Torrejón de Velasco;414;397;404;
Municipios;1492;Torrejón de la Calzada;Torrejón de la Calzada;927;1001;1009;
Municipios;1512;Torrelaguna;Torrelaguna;415;401;394;
Municipios;1527;Torrelodones;Torrelodones;1723;1611;1546;
Municipios;1533;Torremocha de Jarama;Torremocha de Jarama;91;84;75;
Municipios;1548;Torres de la Alameda;Torres de la Alameda;766;706;685;
Municipios;9036;Tres Cantos;Tres Cantos;3890;3959;4058;
Municipios;1551;Valdaracete;Valdaracete;47;47;47;
Municipios;1564;Valdeavero;Valdeavero;200;174;168;
Municipios;1570;Valdelaguna;Valdelaguna;100;107;106;
Municipios;1586;Valdemanco;Valdemanco;118;109;108;
Municipios;1599;Valdemaqueda;Valdemaqueda;60;56;55;
Municipios;1603;Valdemorillo;Valdemorillo;1145;1085;1035;
Municipios;1610;Valdemoro;Valdemoro;8553;8117;7648;
Municipios;1625;Valdeolmos-Alalpardo;Valdeolmos-Alalpardo;486;474;431;
Municipios;1631;Valdepiélagos;Valdepiélagos;59;56;48;
Municipios;1646;Valdetorres de Jarama;Valdetorres de Jarama;408;412;393;
Municipios;1659;Valdilecha;Valdilecha;258;269;276;
Municipios;1662;Valverde de Alcalá;Valverde de Alcalá;52;55;47;
Municipios;1678;Velilla de San Antonio;Velilla de San Antonio;1197;1174;1227;
Municipios;1684;Vellón (El);Vellón (El);233;230;239;
Municipios;1697;Venturada;Venturada;203;184;178;
Municipios;1718;Villa del Prado;Villa del Prado;500;512;547;
Municipios;1701;Villaconejos;Villaconejos;273;276;266;
Municipios;1723;Villalbilla;Villalbilla;1659;1771;1844;
Municipios;1739;Villamanrique de Tajo;Villamanrique de Tajo;70;73;72;
Municipios;1744;Villamanta;Villamanta;205;214;202;
Municipios;1757;Villamantilla;Villamantilla;176;156;158;
Municipios;1782;Villanueva de Perales;Villanueva de Perales;149;155;144;
Municipios;1760;Villanueva de la Cañada;Villanueva de la Cañada;1777;1729;1705;
Municipios;1776;Villanueva del Pardillo;Villanueva del Pardillo;1650;1430;1259;
Municipios;1795;Villar del Olmo;Villar del Olmo;169;165;178;
Municipios;1809;Villarejo de Salvanés;Villarejo de Salvanés;627;608;609;
Municipios;1816;Villaviciosa de Odón;Villaviciosa de Odón;2030;1901;1853;
Municipios;1821;Villavieja del Lozoya;Villavieja del Lozoya;14;18;22;
Municipios;1837;Zarzalejo;Zarzalejo;152;138;131;
